Date,BZ=F,EURUSD=X,GBPUSD=X,GC=F,HG=F,NG=F,SI=F,USDIDR=X,^GDAXI,^GSPC,^IXIC,^JKSE
2010-01-01,,1.4389938116073608,1.6132936477661133,,,,,9385.599609375,,,,
2010-01-04,80.12000274658203,1.4423978328704834,1.6113698482513428,1117.699951171875,3.388000011444092,5.883999824523926,17.440000534057617,9364.2001953125,6048.2998046875,1132.989990234375,2308.419921875,2575.31298828125
2010-01-05,80.58999633789062,1.4365959167480469,1.599078893661499,1118.0999755859375,3.3959999084472656,5.63700008392334,17.7810001373291,9305.2001953125,6031.85986328125,1136.52001953125,2308.7099609375,2605.175537109375
2010-01-06,81.88999938964844,1.4404033422470093,1.602384328842163,1135.9000244140625,3.4774999618530273,6.008999824523926,18.163000106811523,9218.099609375,6034.330078125,1137.1400146484375,2301.090087890625,2603.195556640625
2010-01-07,81.51000213623047,1.4318032264709473,1.5933969020843506,1133.0999755859375,3.4114999771118164,5.806000232696533,18.33300018310547,9272.5,6019.35986328125,1141.68994140625,2300.050048828125,2586.794189453125
2010-01-08,81.37000274658203,1.44110906124115,1.602410078048706,1138.199951171875,3.388000011444092,5.749000072479248,18.45800018310547,9212.7001953125,6037.60986328125,1144.97998046875,2317.169921875,2614.268310546875
2010-01-11,80.97000122070312,1.4511260986328125,1.6112918853759766,1150.699951171875,3.428499937057495,5.453999996185303,18.683000564575195,9148.099609375,6040.5,1146.97998046875,2312.409912109375,2632.1015625
2010-01-12,79.30000305175781,1.447659969329834,1.615169644355774,1128.9000244140625,3.3375000953674316,5.591000080108643,18.243000030517578,9171.0,5943.0,1136.219970703125,2282.31005859375,2659.447265625
2010-01-13,78.30999755859375,1.4523905515670776,1.628611445426941,1136.4000244140625,3.387500047683716,5.732999801635742,18.538000106811523,9141.0,5963.14013671875,1145.6800537109375,2307.89990234375,2632.76953125
2010-01-14,77.81999969482422,1.4499897956848145,1.6333998441696167,1142.5999755859375,3.375999927520752,5.5879998207092285,18.64299964904785,9155.7998046875,5988.8798828125,1148.4599609375,2316.739990234375,2645.077880859375
